title,author,stars,reviews,category_id,publishedDate,category_name
"The War That Made the Roman Empire: Antony, Cleopatra, and Octavian at Actium",Barry Strauss,4.6,350,9,2022-03-22,Biographies & Memoirs
The Critic's Daughter: A Memoir,Priscilla Gilman,4.3,135,9,2023-02-07,Biographies & Memoirs
Gallop Toward the Sun: Tecumseh and William Henry Harrison's Struggle for the Destiny of a Nation,Peter Stark,4.7,6,9,2023-08-29,Biographies & Memoirs
To Love and Be Loved: A Personal Portrait of Mother Teresa,Jim Towey,4.8,149,9,2022-09-06,Biographies & Memoirs
A Damn Near Perfect Game: Reclaiming America's Pastime,Rob Bradford,4.2,121,9,2023-02-28,Biographies & Memoirs
"David Halberstam on Sports: Summer of '49, October 1964, The Amateurs, Playing for Keeps",David Halberstam,4.5,33,9,2018-03-20,Biographies & Memoirs
The Hard Parts: A Memoir of Courage and Triumph,Oksana Masters,4.8,209,9,2023-02-21,Biographies & Memoirs
John le Carré: The Biography,Adam Sisman,4.2,620,9,2023-08-18,Biographies & Memoirs
"Vilna, The End of the Road: A WW2 Jewish Holocaust Survival True Story",Sarah Shimonovitz,4.2,461,9,2023-02-12,Biographies & Memoirs
Favorite Wife: Escape from Polygamy,Susan Ray Schmidt,4.5,1432,9,2018-04-16,Biographies & Memoirs
The Last Emperor of Mexico: The Dramatic Story of the Habsburg Archduke Who Created a Kingdom in the New World,Edward Shawcross,4.5,339,9,2021-10-19,Biographies & Memoirs
"First, We Make the Beast Beautiful: A New Journey Through Anxiety",Sarah Wilson,4.5,2215,9,2018-04-24,Biographies & Memoirs
Robert E. Lee: A Life,Allen C. Guelzo,4.5,714,9,2021-09-28,Biographies & Memoirs
America the Beautiful?: One Woman in a Borrowed Prius on the Road Most Traveled,Blythe Roberson,4.0,52,9,2023-04-18,Biographies & Memoirs
Straight Up,Ruby Tui,4.7,534,9,2022-09-27,Biographies & Memoirs
Three Women: A BBC 2 Between the Covers Book Club Pick,Lisa Taddeo,4.0,18068,9,2019-07-09,Biographies & Memoirs
"The 38 Letters from J.D. Rockefeller to his son: Perspectives, Ideology, and Wisdom",J. D. Rockefeller,4.4,4,9,2023-06-29,Biographies & Memoirs
The Loneliest Americans,Jay Caspian Kang,4.3,184,9,2021-10-12,Biographies & Memoirs
"Slenderman: Online Obsession, Mental Illness, and the Violent Crime of Two Midwestern Girls",Kathleen Hale,4.2,293,9,2022-08-16,Biographies & Memoirs
The White House Plumbers: The Seven Weeks That Led to Watergate and Doomed Nixon's Presidency,"Egil ""Bud"" Krogh",3.9,52,9,2022-12-27,Biographies & Memoirs
Amy Winehouse: In Her Words,Amy Winehouse,4.4,36,9,2023-08-29,Biographies & Memoirs
"Uncle John's True Crime: A Classic Collection of Crooks, Cops, and Capers",Bathroom Readers' Institute,4.6,250,9,2022-03-22,Biographies & Memoirs
"The Queen's Marriage: The behind-the-scenes story of the marriage of HM Queen Elizabeth II and Prince Philip, Duke of Edinburgh",Lady Colin Campbell,4.0,750,9,2018-06-28,Biographies & Memoirs
"Blood, Fire & Gold: The Story of Elizabeth I & Catherine de Medici",Estelle Paranque,4.4,173,9,2022-12-06,Biographies & Memoirs
The Johnia Berry Story: My Journey for Justice for Johnia,Joan Berry,5.0,3,9,2023-09-25,Biographies & Memoirs
Cassidy Hutchinson Book: The Real Facts Guide to Cassidy Hutchinson's Biography,Real Facts,4.0,3,9,2023-09-20,Biographies & Memoirs
Hiking with Nietzsche: On Becoming Who You Are,John J. Kaag,4.3,458,9,2018-09-25,Biographies & Memoirs
A Lethal Legacy: The instant Irish true crime bestseller,Fin Dwyer,4.0,2,9,2023-09-14,Biographies & Memoirs
Now I Am Known: How a Street Kid Turned Foster Dad Found Acceptance and True Worth,Peter Mutabazi,4.9,342,9,2022-08-30,Biographies & Memoirs
With Hitler to the End: The Memoirs of Adolf Hitler's Valet,Heinz Linge,4.2,618,9,2019-02-20,Biographies & Memoirs
Grief Is Love: Living with Loss,Marisa Renee Lee,4.5,547,9,2022-04-12,Biographies & Memoirs
"WTF Just Happened?!: A Sciencey-Skeptic Explores Grief, Healing, and Evidence of an Afterlife",Elizabeth Entin,4.5,44,9,2022-10-28,Biographies & Memoirs
"We Are Bellingcat: Global Crime, Online Sleuths, and the Bold Future of News",Eliot Higgins,4.5,1434,9,2021-03-02,Biographies & Memoirs
Queen of Scots: The True Life of Mary Stuart,John Guy,4.4,973,9,2017-11-01,Biographies & Memoirs
Rule of 3: How Elite Leaders Win,ATLAS Aultman,5.0,16,9,2023-07-28,Biographies & Memoirs
"A Haunted Road Atlas: Sinister Stops, Dangerous Destinations, and True Crime Tales",Christine Schiefer,4.8,767,9,2022-05-31,Biographies & Memoirs
The Solace of Open Spaces: Essays,Gretel Ehrlich,4.4,1050,9,2017-02-21,Biographies & Memoirs
"Shipwrecked: A True Civil War Story of Mutinies, Jailbreaks, Blockade-Running, and the Slave Trade",Jonathan W. White,4.7,7,9,2023-08-01,Biographies & Memoirs
Hotel Splendide,Ludwig Bemelmans,4.2,130,9,2022-11-15,Biographies & Memoirs
Papa Hemingway: A Personal Memoir,A. E. Hotchner,4.6,820,9,2018-04-17,Biographies & Memoirs
We Don't Know Ourselves: A Personal History of Ireland Since 1958,Fintan O'Toole,4.5,986,9,2021-09-30,Biographies & Memoirs
"Sex Cult Nun: Breaking Away from the Children of God, a Wild, Radical Religious Cult",Faith Jones,4.3,822,9,2021-11-30,Biographies & Memoirs
Echo in Ramadi: The Firsthand Story of US Marines in Iraq's Deadliest City,Scott A. Huesing,4.7,1334,9,2018-02-20,Biographies & Memoirs
Our Man: Richard Holbrooke and the End of the American Century,George Packer,4.6,765,9,2019-05-07,Biographies & Memoirs
Superpower: One Man's Quest to Transform American Energy,Russell Gold,4.6,190,9,2019-06-25,Biographies & Memoirs
"Penguin Power: Dodger Blue, Hollywood Lights, and My One-in-a-Million Big League Journey",Ron Cey,4.3,32,9,2023-06-13,Biographies & Memoirs
Lincoln's God: How Faith Transformed a President and a Nation,Joshua Zeitz,4.2,18,9,2023-05-16,Biographies & Memoirs
Gentleman of Jazz: A Life in Music,Ramsey Lewis,4.3,30,9,2023-05-09,Biographies & Memoirs
Lioness - My Journey to Glory: Winner of the Sunday Times Sports Book Awards Autobiography of the Year,Beth Mead,4.8,638,9,2022-11-10,Biographies & Memoirs
The Odyssey of Phillis Wheatley: A Poet's Journeys Through American Slavery and Independence,David Waldstreicher,4.4,16,9,2023-03-07,Biographies & Memoirs
"Before He Wakes: A True Story of Money, Marriage, Sex and Murder",Jerry Bledsoe,4.3,1436,9,2019-07-31,Biographies & Memoirs
Atatürk: The Biography of the Founder of Modern Turkey,Andrew Mango,4.4,180,9,2022-08-16,Biographies & Memoirs
Heartstrong,Ellidy Pullin,4.8,1448,9,2022-09-28,Biographies & Memoirs
Mise en Place: Memoir of a Girl Chef,Marisa Mangani,4.5,41,9,2022-08-14,Biographies & Memoirs
Stories I'd Tell in Bars,Jen Lancaster,4.2,1491,9,2017-07-25,Biographies & Memoirs
The Bruno-Scarfo Mafia Crime Family: The Complete and Fascinating History of a Philadelphia Criminal Organization,Mafia Library,3.9,51,9,2023-04-11,Biographies & Memoirs
"Secret Lives of Royal Women: Fascinating Biographies of Queens, Princesses, Duchesses, and other Regal Women (Biographies of Royalty)",Marlene Wagman-Geller,4.1,166,9,2022-11-08,Biographies & Memoirs
Down the Highway: The Life of Bob Dylan,Howard Sounes,4.5,332,9,2018-09-01,Biographies & Memoirs
Unstoppable: My Life So Far,Maria Sharapova,4.5,1466,9,2017-09-12,Biographies & Memoirs
Pillow Talk: What's Wrong with My Sewing?,Craig Conover,4.5,309,9,2022-03-29,Biographies & Memoirs
Smile: A Memoir,Sarah Ruhl,4.4,350,9,2021-10-05,Biographies & Memoirs
Off the Deep End: Jerry and Becki Falwell and the Collapse of an Evangelical Dynasty,Giancarlo Granda,4.0,135,9,2022-10-25,Biographies & Memoirs
"The Curse of the Marquis de Sade: A Notorious Scoundrel, a Mythical Manuscript, and the Biggest Scandal in Literary History",Joel Warner,4.3,44,9,2023-02-21,Biographies & Memoirs
"The King's Shadow: Obsession, Betrayal, and the Deadly Quest for the Lost City of Alexandria",Edmund Richardson,4.3,103,9,2022-04-05,Biographies & Memoirs
Fashioning the Beatles: The Looks that Shook the World,Deirdre Kelly,4.0,1,9,2023-09-19,Biographies & Memoirs
An Amerikan Family: The Shakurs and the Nation They Created,Santi Elijah Holley,4.8,22,9,2023-05-23,Biographies & Memoirs
Battleship Commander: The Life of Vice Admiral Willis A. Lee Jr.,Paul L Stillwell,4.7,143,9,2021-10-15,Biographies & Memoirs
Where the Lilacs Bloom Once Again: Friddie’s story,Roni Rosenthal,4.9,173,9,2023-08-05,Biographies & Memoirs
A Shot in the Moonlight: How a Freed Slave and a Confederate Soldier Fought for Justice in the Jim Crow South,Ben Montgomery,4.5,196,9,2021-01-26,Biographies & Memoirs
Tamurai's Adventure : A raw and real ALS journey,Tammy Michaels,5.0,1,9,2023-09-13,Biographies & Memoirs
Savor: A Chef's Hunger for More,Fatima Ali,4.8,114,9,2022-10-11,Biographies & Memoirs
"The Other Side of the Coin: The Queen, the Dresser and the Wardrobe",Angela Kelly,4.5,6026,9,2019-11-05,Biographies & Memoirs
Cold Cases: A True Crime Collection,Cheyna Roth,4.6,455,9,2022-08-30,Biographies & Memoirs
Love and Justice: A Story of Triumph on Two Different Courts,Maya Moore Irons,4.7,259,9,2023-01-17,Biographies & Memoirs
"Turning Feral: A Modern Journey of Hunting, Trapping, and Living Intentionally in the Wilderness",Zachary Craig Hanson,4.6,86,9,2022-10-18,Biographies & Memoirs
You'll Never Believe What Happened to Lacey: Crazy Stories about Racism,Amber Ruffin,4.7,3113,9,2021-01-12,Biographies & Memoirs
On the House: A Washington Memoir,John Boehner,4.4,5123,9,2021-04-13,Biographies & Memoirs
"The Volunteer: One Man, an Underground Army, and the Secret Mission to Destroy Auschwitz",Jack Fairweather,4.6,4938,9,2019-06-25,Biographies & Memoirs
The Perpetual Beginner: a musician's path to lifelong learning,Dave Isaacs,4.4,171,9,2019-10-08,Biographies & Memoirs
Lonely Boy: Tales from a Sex Pistol,Steve Jones,4.5,3075,9,2017-01-10,Biographies & Memoirs
Who Do I Think I Am?: Stories of Chola Wishes and Caviar Dreams,Anjelah Johnson-Reyes,4.8,585,9,2022-03-15,Biographies & Memoirs
"Naked Truth: A Fight Against Racism, Religious Discrimination, and Retaliation in My Federal Government Career","D. Francis , Jean",4.8,77,9,2023-06-27,Biographies & Memoirs
Ordinary Girls: A Memoir,Jaquira Díaz,4.3,529,9,2019-10-29,Biographies & Memoirs
Lightfoot,Nicholas Jennings,4.7,764,9,2017-09-26,Biographies & Memoirs
Blueprint: Build a Bulletproof Body for Extreme Adventure in 365 Days,Ross Edgley,4.6,1033,9,2021-09-02,Biographies & Memoirs
No One Cares About Crazy People: The Chaos and Heartbreak of Mental Health in America,Ron Powers,4.5,822,9,2017-03-21,Biographies & Memoirs
"The Tenth Island: Finding Joy, Beauty, and Unexpected Love in the Azores",Diana Marcum,4.0,9910,9,2018-08-01,Biographies & Memoirs
French Lessons: A Memoir,Alice Kaplan,4.2,83,9,2022-12-22,Biographies & Memoirs
Reagan's America: Innocents at Home,Garry Wills,3.8,49,9,2017-06-20,Biographies & Memoirs
Philippa of Lancaster,Isabel Stilwell,4.6,13,9,2019-09-21,Biographies & Memoirs
Paul: The Pagan's Apostle,Paula Fredriksen,4.6,110,9,2018-10-02,Biographies & Memoirs
After the Tampa,Abbas Nazari,4.7,484,9,2021-08-17,Biographies & Memoirs
"Glossy: Ambition, Beauty, and the Inside Story of Emily Weiss's Glossier",Marisa Meltzer,3.8,64,10,2023-09-12,Computers & Technology
What Is ChatGPT Doing ... and Why Does It Work?,Stephen Wolfram,4.2,684,10,2023-03-10,Computers & Technology
"One Million Followers, Updated Edition: How I Built a Massive Social Following in 30 Days",Brendan Kane,4.3,1950,10,2018-10-09,Computers & Technology
The Bitcoin Standard: The Decentralized Alternative to Central Banking,Saifedean Ammous,4.7,6757,10,2018-03-23,Computers & Technology
"Copywriting Secrets: How Everyone Can Use The Power Of Words To Get More Clicks, Sales and Profits . . . No Matter What You Sell Or Who You Sell It To!",Jim Edwards,4.7,1726,10,2019-12-09,Computers & Technology
Terraform: Up and Running,Yevgeniy Brikman,4.7,136,10,2022-09-19,Computers & Technology
Layered Design for Ruby on Rails Applications: Discover practical design patterns for maintainable web applications,Vladimir Dementyev,4.6,15,10,2023-08-30,Computers & Technology
Engineering Management for the Rest of Us,Sarah Drasner,4.5,402,10,2022-11-01,Computers & Technology
Fundamentals of Information Systems Security,David Kim,4.9,19,10,2021-12-10,Computers & Technology
"Marketing Magic: How I produced 7 billion views, 50 million social media followers and $250,000,000 in yearly revenue without paid advertising!",Manuel Suarez,5.0,25,10,2023-09-28,Computers & Technology
"Intro to Python for Computer Science and Data Science: Learning to Program with AI, Big Data and The Cloud (POD File)",Paul Deitel,4.7,315,10,2019-02-25,Computers & Technology
"Responsive Web Design with HTML5 and CSS: Build future-proof responsive websites using the latest HTML5 and CSS techniques, 4th Edition",Ben Frain,4.7,85,10,2022-09-19,Computers & Technology
Adobe After Effects Classroom in a Book (2023 release),Lisa Fridsma,4.4,9,10,2022-12-30,Computers & Technology
"Microservices with Spring Boot 3 and Spring Cloud: Build resilient and scalable microservices using Spring Cloud, Istio, and Kubernetes",Magnus Larsson,4.8,6,10,2023-08-31,Computers & Technology
"CISM Certified Information Security Manager All-in-One Exam Guide, Second Edition",Peter H. Gregory,4.7,52,10,2022-10-14,Computers & Technology
Integrated Marketing Communication: Creative Strategy from Idea to Implementation,Robyn Blakeman,4.6,100,10,2018-02-01,Computers & Technology
"Digital Forensics, Investigation, and Response",Chuck Easttom,4.5,22,10,2021-08-10,Computers & Technology
The Fiat Standard: The Debt Slavery Alternative to Human Civilization,Saifedean Ammous,4.7,850,10,2021-11-16,Computers & Technology
Naming Things: The Hardest Problem in Software Engineering,Tom Benner,4.2,42,10,2023-01-24,Computers & Technology
Object-Oriented Python: Master OOP by Building Games and GUIs,Irv Kalb,4.7,126,10,2022-01-25,Computers & Technology
Understanding Semiconductors: A Technical Guide for Non-Technical People (Maker Innovations Series),Corey Richard,4.9,56,10,2022-12-29,Computers & Technology
UX Strategy: Product Strategy Techniques for Devising Innovative Digital Solutions,Jaime Levy,4.5,152,10,2021-03-12,Computers & Technology
"Unreal Engine 5 Game Development with C++ Scripting: Become a professional game developer and create fully functional, high-quality games",GEORGE LI,4.8,14,10,2023-08-30,Computers & Technology
AI: The Profitable Future of Innovation and Human Progress: Unlocking the Boundless Potential of Artificial Intelligence with ChatGPT for a Smarter and Brighter Tomorrow (The Passive Income Life),Janek Kruczkowski,4.5,34,10,2023-09-07,Computers & Technology
SQLAlchemy 2 In Practice: Learn to program relational databases in Python step by step,Miguel Grinberg,4.7,16,10,2023-04-30,Computers & Technology
Kill It with Fire: Manage Aging Computer Systems (and Future Proof Modern Ones),Marianne Bellotti,4.6,208,10,2021-04-06,Computers & Technology
"The Google Workspace Bible: [14 in 1] The Ultimate All-in-One Guide from Beginner to Advanced | Including Gmail, Drive, Docs, Sheets, and Every Other App from the Suite",Robert G. Pascall,4.5,97,10,2023-03-06,Computers & Technology
"Deep Learning with TensorFlow and Keras: Build and deploy supervised, unsupervised, deep, and reinforcement learning models, 3rd Edition",Amita Kapoor,4.6,63,10,2022-10-06,Computers & Technology
"Learning PHP, MySQL & JavaScript",Robin Nixon,4.6,62,10,2021-07-22,Computers & Technology
"Insider’s Guide to Cloud Computing, An",David Linthicum,4.4,13,10,2023-03-10,Computers & Technology
CompTIA Project+ Study Guide: Exam PK0-005,Kim Heldman,4.3,15,10,2022-09-02,Computers & Technology
"ALL-NEW KINDLE PAPERWHITE USER'S GUIDE: THE COMPLETE ALL-NEW EDITION: The Ultimate Manual To Set Up, Manage Your E-Reader, Advanced Tips And Tricks",QUICK GUIDES TEAM,3.7,578,10,2018-11-13,Computers & Technology
"CCSP Certified Cloud Security Professional All-in-One Exam Guide, Third Edition",Daniel Carter,3.9,13,10,2022-11-25,Computers & Technology
Python Programming and SQL: [7 in 1] The Most Comprehensive Coding Course from Beginners to Advanced | Master Python & SQL in Record Time with Insider Tips and Expert Secrets,Pharell Hearst,5.0,230,10,2023-06-05,Computers & Technology
Probabilistic Machine Learning: Advanced Topics (Adaptive Computation and Machine Learning series),Kevin P. Murphy,4.9,9,10,2023-08-15,Computers & Technology
Press Reset: Ruin and Recovery in the Video Game Industry,Jason Schreier,4.4,1796,10,2021-05-11,Computers & Technology
A Smarter Way to Learn Python: Learn it faster. Remember it longer.,Mark Myers,4.6,1173,10,2017-12-06,Computers & Technology
Practical Programming: An Introduction to Computer Science Using Python 3.6,Paul Gries,4.6,76,10,2018-01-24,Computers & Technology
Security Chaos Engineering,Kelly Shortridge,4.7,8,10,2023-03-30,Computers & Technology
ChatGPT Is A Money-Making Machine : Unlocking The Power Of AI To Monetize Your Life And Secure A Lucrative Future,Michael Woods,4.9,17,10,2023-07-24,Computers & Technology
PASS the CompTIA A+ Exam: 220-1101 & 220-1102,Hazim Gaber,4.5,9,10,2022-08-11,Computers & Technology
Digital Marketing Strategy: An Integrated Approach to Online Marketing,Simon Kingsnorth,4.5,529,10,2022-09-30,Computers & Technology
"Data Strategy: How to Profit from a World of Big Data, Analytics and Artificial Intelligence",Bernard Marr,4.5,41,10,2021-10-03,Computers & Technology
Visualizing Google Cloud: 101 Illustrated References for Cloud Engineers and Architects,Priyanka Vergadia,4.6,432,10,2022-03-11,Computers & Technology
"Mastering Palo Alto Networks: Build, configure, and deploy network solutions for your infrastructure using features of PAN-OS, 2nd Edition",Tom Piens aka 'reaper',4.8,45,10,2022-06-08,Computers & Technology
OCP Oracle Certified Professional Java SE 17 Developer Practice Tests: Exam 1Z0-829,Jeanne Boyarsky,4.8,13,10,2022-08-03,Computers & Technology
Python in a Nutshell,Alex Martelli,4.5,25,10,2023-01-09,Computers & Technology
SnowPro Core Study Guide: Supercharge your career by starting your Snowflake journey,Adam Morton,4.9,10,10,2022-10-17,Computers & Technology
"Information Governance: Concepts, Strategies and Best Practices (Wiley CIO)",Robert F. Smallwood,4.7,52,10,2019-11-26,Computers & Technology
Security Strategies in Windows Platforms and Applications,Michael G. Solomon,4.1,34,10,2019-10-09,Computers & Technology
"Practical Packet Analysis, 3rd Edition: Using Wireshark to Solve Real-World Network Problems",Chris Sanders,4.8,275,10,2017-03-30,Computers & Technology
"Linux Device Driver Development: Everything you need to start with device driver development for Linux kernel and embedded Linux, 2nd Edition",John Madieu,4.4,18,10,2022-04-21,Computers & Technology
An Elementary Introduction to the Wolfram Language,Stephen Wolfram,4.9,14,10,2023-04-11,Computers & Technology
